ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
LSBK,2020-02-03,2020-04-24,"[5, 12, 25, 37, 48, 55, 87, 99, 110]","[10, 20, 24, 33, 58]","['2020-02-10', '2020-02-20', '2020-03-10', '2020-03-26', '2020-04-13', '2020-04-22', '2020-06-08', '2020-06-24', '2020-07-10']","['2020-05-08', '2020-05-22', '2020-05-29', '2020-06-11', '2020-07-17']","[2.0777777777777775, 0.0, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.1111111111111111, 0.3333333333333333, 0.2222222222222222]","[2.4400000000000004, 1.0, 0.8, 0.4, 0.4, 0.0, 0.2, 0.0]",227,230
LSCC,2020-07-13,2020-07-16,[6],[6],['2020-07-21'],['2020-07-24'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",649,651
LSTR,2020-05-12,2020-05-14,"[10, 15, 24, 40, 50]","[21, 30, 40, 48]","['2020-05-27', '2020-06-03', '2020-06-16', '2020-07-09', '2020-07-23']","['2020-06-15', '2020-06-26', '2020-07-13', '2020-07-23']","[2.5199999999999996, 1.0, 0.8, 0.8, 0.4, 0.0, 0.0, 0.0]","[2.9499999999999997, 1.0, 0.75, 0.5, 0.75, 0.0, 0.0, 0.0]",594,560
LSXMA,2020-06-16,2020-07-14,"[13, 20, 24]",[9],"['2020-07-06', '2020-07-15', '2020-07-21']",['2020-07-27'],"[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",105,101
LSXMB,2020-05-04,2020-05-13,"[12, 26, 30, 38, 51, 55]","[20, 33, 41, 48]","['2020-05-20', '2020-06-10', '2020-06-16', '2020-06-26', '2020-07-16', '2020-07-22']","['2020-06-11', '2020-06-30', '2020-07-13', '2020-07-22']","[2.45, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.16666666666666666]","[2.225, 1.0, 0.5, 0.25, 0.5, 0.0, 0.25, 0.0]",29,32
LSXMK,2020-06-16,2020-01-13,"[12, 20]","[12, 18, 24, 32, 57, 70, 80, 85, 90, 104, 115, 126, 130, 135]","['2020-07-02', '2020-07-15']","['2020-01-30', '2020-02-07', '2020-02-18', '2020-02-28', '2020-04-03', '2020-04-23', '2020-05-07', '2020-05-14', '2020-05-21', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-20', '2020-07-27']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.3071428571428574, 0.07142857142857142, 0.7142857142857143, 0.5, 0.5, 0.2857142857142857, 0.0, 0.0]",103,107
LTBR,2020-07-01,2020-04-29,[15],"[10, 24, 50]",['2020-07-23'],"['2020-05-13', '2020-06-03', '2020-07-10']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.533333333333333, 1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",273,254
LTRN,2020-07-06,2020-06-23,"[9, 13]",[15],"['2020-07-17', '2020-07-23']",['2020-07-15'],"[1.5999999999999999, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",3,3
LTRPA,2020-01-17,2020-01-31,"[18, 30, 47, 60, 70, 90, 97, 103, 108, 116, 123]","[6, 18, 32, 44, 51, 55, 72, 82, 98, 102, 110, 117, 121]","['2020-02-13', '2020-03-03', '2020-03-26', '2020-04-15', '2020-04-29', '2020-05-28', '2020-06-08', '2020-06-16', '2020-06-23', '2020-07-06', '2020-07-15']","['2020-02-10', '2020-02-27', '2020-03-18', '2020-04-03', '2020-04-15', '2020-04-21', '2020-05-14', '2020-05-29', '2020-06-22', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-24']","[2.190909090909091, 0.0, 0.6363636363636364, 0.36363636363636365, 0.5454545454545454, 0.2727272727272727, 0.0, 0.0]","[2.3076923076923075, 0.15384615384615385, 0.6923076923076923, 0.15384615384615385, 0.46153846153846156, 0.23076923076923078, 0.3076923076923077, 0.07692307692307693]",146,143
LTRPB,2020-05-19,2020-04-08,"[15, 24, 29, 40]","[10, 18, 39, 58, 66, 71, 75]","['2020-06-10', '2020-06-23', '2020-06-30', '2020-07-16']","['2020-04-23', '2020-05-05', '2020-06-04', '2020-07-01', '2020-07-14', '2020-07-21', '2020-07-27']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.3571428571428568, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.0]",36,48
LTRX,2020-06-03,2020-07-16,[30],[6],['2020-07-16'],['2020-07-24'],"[4.1, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",375,402
LULU,2020-06-10,2020-06-29,"[5, 9, 14, 22, 30]","[10, 18]","['2020-06-17', '2020-06-23', '2020-06-30', '2020-07-13', '2020-07-23']","['2020-07-14', '2020-07-24']","[2.3600000000000003, 1.0, 0.6, 0.4, 0.4, 0.2, 0.2, 0.2]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",306,287
LUMO,2020-05-29,2020-06-01,"[7, 12, 18, 35]","[9, 21, 26, 30]","['2020-06-09', '2020-06-16', '2020-06-24', '2020-07-20']","['2020-06-12', '2020-06-30', '2020-07-08', '2020-07-14']","[2.0500000000000003, 1.0, 0.5, 0.25, 0.5, 0.25, 0.0, 0.0]","[2.5500000000000003, 1.0, 0.5, 0.25, 0.75, 0.25, 0.0, 0.0]",20,16
LUNA,2020-05-20,2020-02-28,"[12, 18, 30]","[25, 45, 54, 63, 72, 77, 94]","['2020-06-08', '2020-06-16', '2020-07-02']","['2020-04-03', '2020-05-04', '2020-05-15', '2020-05-29', '2020-06-11', '2020-06-18', '2020-07-14']","[3.7333333333333334, 1.0, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.0, 0.0]","[2.314285714285714, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 0.14285714285714285, 0.0]",316,293
LVGO,2020-06-10,2020-06-25,"[9, 22, 30]","[12, 20]","['2020-06-23', '2020-07-13', '2020-07-23']","['2020-07-14', '2020-07-24']","[3.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",25,21
LVHD,2020-03-04,2020-05-14,"[18, 26, 39, 66, 72, 85, 98]","[21, 30, 38, 45]","['2020-03-30', '2020-04-09', '2020-04-29', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20']","[2.4714285714285715, 0.7142857142857143, 0.7142857142857143, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.725, 1.0, 0.5, 0.5, 0.75, 0.25, 0.0, 0.0]",101,109
LWAY,2020-07-13,2020-07-15,[10],[6],['2020-07-27'],['2020-07-23'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",558,555
LX,2020-05-20,2020-06-29,"[21, 34, 42]",[18],"['2020-06-19', '2020-07-09', '2020-07-21']",['2020-07-24'],"[2.4999999999999996, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]","[3.6999999999999997, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",60,66
LXRX,2020-06-29,2020-05-27,[15],"[6, 16, 30]",['2020-07-21'],"['2020-06-04', '2020-06-18', '2020-07-09']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.966666666666667, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",423,412
LYFT,2020-07-01,2020-06-29,[15],"[10, 18]",['2020-07-23'],"['2020-07-14', '2020-07-24']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",32,33
LYL,2020-07-09,2020-04-21,[6],"[30, 58]",['2020-07-17'],"['2020-06-03', '2020-07-14']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",63,68
LYRA,2020-06-25,2020-07-06,[10],"[6, 11]",['2020-07-10'],"['2020-07-14', '2020-07-21']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",4,6
LYTS,2020-01-08,2020-06-26,"[14, 30, 36, 57, 67, 76, 86, 99, 110, 117, 134]","[9, 15, 20]","['2020-01-29', '2020-02-21', '2020-03-02', '2020-03-31', '2020-04-15', '2020-04-28', '2020-05-12', '2020-06-01', '2020-06-16', '2020-06-25', '2020-07-21']","['2020-07-10', '2020-07-20', '2020-07-27']","[2.0818181818181816, 0.09090909090909091, 0.6363636363636364, 0.18181818181818182, 0.45454545454545453, 0.2727272727272727, 0.18181818181818182, 0.0]","[2.5, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",594,565
MACK,2020-06-03,2019-12-09,"[6, 12, 20, 24, 37]","[8, 14, 27, 36, 45, 55, 70, 90, 116, 128, 148, 153]","['2020-06-11', '2020-06-19', '2020-07-01', '2020-07-08', '2020-07-27']","['2019-12-19', '2019-12-30', '2020-01-17', '2020-01-31', '2020-02-13', '2020-02-28', '2020-03-20', '2020-04-20', '2020-05-27', '2020-06-12', '2020-07-13', '2020-07-20']","[2.46, 0.8, 0.8, 0.2, 0.6, 0.0, 0.0, 0.0]","[2.1166666666666667, 0.0, 0.6666666666666666, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.08333333333333333, 0.08333333333333333]",181,181
MAGS,2020-07-17,2020-07-06,[6],"[6, 12]",['2020-07-27'],"['2020-07-14', '2020-07-22']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",537,522
MANH,2020-06-23,2020-03-19,"[8, 12, 22]","[11, 22, 39, 54, 60, 80, 88]","['2020-07-06', '2020-07-10', '2020-07-24']","['2020-04-03', '2020-04-21', '2020-05-14', '2020-06-05', '2020-06-15', '2020-07-14', '2020-07-24']","[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[2.5571428571428565, 0.8571428571428571, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.0]",516,518
MANT,2020-05-11,2020-06-25,"[6, 12, 18, 25, 45]","[12, 20]","['2020-05-19', '2020-05-28', '2020-06-05', '2020-06-16', '2020-07-15']","['2020-07-14', '2020-07-24']","[2.92, 1.0, 0.6, 0.4, 0.8, 0.4, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",443,451
MAR,2020-06-05,2020-07-10,"[18, 27]",[6],"['2020-07-01', '2020-07-15']",['2020-07-20'],"[3.0999999999999996, 1.0, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",590,609
MARA,2020-04-07,2020-05-26,"[6, 15, 22, 26, 30, 40, 44, 53, 63]","[24, 33, 42]","['2020-04-16', '2020-04-29', '2020-05-08', '2020-05-14', '2020-05-20', '2020-06-04', '2020-06-10', '2020-06-23', '2020-07-08']","['2020-06-29', '2020-07-13', '2020-07-24']","[2.1777777777777776, 0.0, 0.6666666666666666, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.2222222222222222, 0.0]","[3.3333333333333335, 1.0, 0.6666666666666666, 0.0, 1.0, 0.0, 0.3333333333333333, 0.0]",165,168
MARK,2020-06-22,2020-05-15,"[9, 22]","[11, 20, 27, 40, 45]","['2020-07-06', '2020-07-23']","['2020-06-02', '2020-06-15', '2020-06-24', '2020-07-14', '2020-07-21']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[2.22, 1.0, 0.4, 0.6, 0.4, 0.4, 0.2, 0.0]",382,386
MARPS,2020-07-06,2020-05-15,[12],"[18, 28, 33]",['2020-07-22'],"['2020-06-11', '2020-06-25', '2020-07-02']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.7666666666666666, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]",492,527
MASI,2020-03-12,2019-10-31,"[18, 25, 42, 46, 63, 70, 80, 90]","[4, 21, 27, 34, 44, 58, 81, 90, 94, 111, 142, 150, 154, 165, 175]","['2020-04-07', '2020-04-17', '2020-05-12', '2020-05-18', '2020-06-11', '2020-06-22', '2020-07-07', '2020-07-21']","['2019-11-06', '2019-12-02', '2019-12-10', '2019-12-19', '2020-01-06', '2020-01-27', '2020-02-28', '2020-03-12', '2020-03-18', '2020-04-13', '2020-05-27', '2020-06-08', '2020-06-12', '2020-06-29', '2020-07-14']","[2.5124999999999997, 0.75, 0.75, 0.5, 0.5, 0.375, 0.0, 0.0]","[2.16, 0.13333333333333333, 0.6, 0.26666666666666666, 0.4666666666666667, 0.2, 0.2, 0.06666666666666667]",304,292
MAT,2020-06-23,2020-05-06,"[8, 15, 22]","[6, 25, 36, 56]","['2020-07-06', '2020-07-15', '2020-07-24']","['2020-05-14', '2020-06-11', '2020-06-26', '2020-07-27']","[2.2333333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[2.3, 0.75, 0.75, 0.25, 0.5, 0.25, 0.0, 0.0]",871,867
MATW,2020-07-15,2020-05-14,[6],"[6, 10, 21, 30, 37, 45]",['2020-07-23'],"['2020-05-22', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-08', '2020-07-20']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.5, 0.8333333333333334, 0.5, 0.5, 0.6666666666666666, 0.16666666666666666, 0.0, 0.0]",537,534
MAYS,2020-05-08,2020-06-23,[21],[20],['2020-06-09'],['2020-07-22'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",287,282
MBB,2019-11-18,2020-01-15,"[6, 18, 38, 55, 75, 90, 94, 98, 112, 117, 122, 127, 132, 140, 160, 168]","[14, 39, 44, 54, 60, 66, 75, 92, 98, 111, 116, 120, 133]","['2019-11-26', '2019-12-13', '2020-01-14', '2020-02-07', '2020-03-09', '2020-03-30', '2020-04-03', '2020-04-09', '2020-04-30', '2020-05-07', '2020-05-14', '2020-05-21', '2020-05-29', '2020-06-10', '2020-07-09', '2020-07-21']","['2020-02-05', '2020-03-12', '2020-03-19', '2020-04-02', '2020-04-13', '2020-04-21', '2020-05-04', '2020-05-28', '2020-06-05', '2020-06-24', '2020-07-01', '2020-07-08', '2020-07-27']","[2.2187499999999996, 0.0625, 0.75, 0.3125, 0.4375, 0.1875, 0.125, 0.0625]","[2.2769230769230764, 0.15384615384615385, 0.6923076923076923, 0.23076923076923078, 0.5384615384615384, 0.07692307692307693, 0.15384615384615385, 0.0]",316,322
MBCN,2020-05-18,2020-05-21,"[5, 13, 20, 24, 40, 45]","[6, 16, 33, 40]","['2020-05-26', '2020-06-05', '2020-06-16', '2020-06-22', '2020-07-15', '2020-07-22']","['2020-06-01', '2020-06-15', '2020-07-09', '2020-07-20']","[2.15, 1.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.3333333333333333]","[2.525, 1.0, 0.75, 0.25, 0.5, 0.0, 0.25, 0.0]",197,186
MBII,2020-03-23,2020-06-11,"[11, 18, 25, 38, 54]","[9, 22]","['2020-04-07', '2020-04-17', '2020-04-28', '2020-05-15', '2020-06-09']","['2020-06-24', '2020-07-14']","[2.18, 1.0, 0.6, 0.2, 0.4, 0.4, 0.2, 0.0]","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]",132,133
MBIN,2020-05-12,2020-04-23,"[10, 18, 25, 30, 36, 44, 49]","[9, 15, 27, 36, 46, 53, 60]","['2020-05-27', '2020-06-08', '2020-06-17', '2020-06-24', '2020-07-02', '2020-07-15', '2020-07-22']","['2020-05-06', '2020-05-14', '2020-06-02', '2020-06-15', '2020-06-29', '2020-07-09', '2020-07-20']","[2.3857142857142857, 0.7142857142857143, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.471428571428571, 1.0, 0.42857142857142855, 0.2857142857142857, 0.7142857142857143, 0.42857142857142855, 0.0, 0.0]",65,73
MBINO,2020-04-01,2020-05-21,"[6, 29, 34, 45, 53, 60, 76]","[15, 20, 27, 36, 44]","['2020-04-09', '2020-05-13', '2020-05-20', '2020-06-05', '2020-06-17', '2020-06-26', '2020-07-21']","['2020-06-12', '2020-06-19', '2020-06-30', '2020-07-14', '2020-07-24']","[2.057142857142857, 1.0, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.0, 0.14285714285714285]","[2.68, 0.8, 0.6, 0.4, 0.6, 0.4, 0.2, 0.0]",17,23
MBINP,2020-05-07,2020-05-20,"[15, 20, 30, 36, 41, 46]","[15, 22, 38]","['2020-05-29', '2020-06-05', '2020-06-19', '2020-06-29', '2020-07-07', '2020-07-14']","['2020-06-11', '2020-06-22', '2020-07-15']","[2.4, 1.0, 0.6666666666666666, 0.5, 0.5, 0.16666666666666666, 0.0, 0.0]","[2.2333333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",32,30
MBIO,2020-04-07,2020-07-06,"[8, 24, 33, 44, 57, 71]",[6],"['2020-04-20', '2020-05-12', '2020-05-26', '2020-06-10', '2020-06-29', '2020-07-20']",['2020-07-14'],"[2.1, 0.8333333333333334, 0.5, 0.0, 0.5, 0.0, 0.3333333333333333, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",62,71
MBNKP,2020-06-16,2020-03-17,[24],"[5, 12, 28, 58, 75, 80]",['2020-07-21'],"['2020-03-24', '2020-04-02', '2020-04-27', '2020-06-09', '2020-07-02', '2020-07-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.0666666666666664, 0.8333333333333334, 0.6666666666666666, 0.5, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666]",13,10
MBOT,2020-02-21,2020-06-22,"[24, 36, 44, 56, 64, 78, 91, 105]",[15],"['2020-03-26', '2020-04-14', '2020-04-24', '2020-05-12', '2020-05-22', '2020-06-12', '2020-07-01', '2020-07-22']",['2020-07-14'],"[2.25, 0.5, 0.75, 0.125, 0.5, 0.125, 0.125, 0.0]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",508,454
MBRX,2020-06-02,2020-06-22,"[10, 18, 30, 34]","[10, 15]","['2020-06-16', '2020-06-26', '2020-07-15', '2020-07-21']","['2020-07-07', '2020-07-14']","[2.95, 1.0, 1.0, 0.5, 0.5, 0.25, 0.0, 0.25]","[2.5, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0]",88,71
MBSD,2020-06-16,2020-06-26,[10],"[8, 12]",['2020-06-30'],"['2020-07-09', '2020-07-15']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",142,149
MBUU,2020-05-28,2020-04-15,"[6, 13, 26, 33]","[13, 21, 27, 40, 50, 59, 66]","['2020-06-05', '2020-06-16', '2020-07-06', '2020-07-15']","['2020-05-04', '2020-05-14', '2020-05-22', '2020-06-11', '2020-06-25', '2020-07-09', '2020-07-20']","[2.175, 1.0, 0.5, 0.0, 0.5, 0.0, 0.25, 0.25]","[1.9714285714285713, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",161,160
MBWM,2020-04-13,2020-06-02,"[6, 12, 32, 39, 46, 50, 55, 69]","[9, 18, 26, 33]","['2020-04-21', '2020-04-29', '2020-05-28', '2020-06-08', '2020-06-17', '2020-06-23', '2020-06-30', '2020-07-21']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20']","[2.2625, 0.75, 0.625, 0.25, 0.5, 0.0, 0.125, 0.125]","[2.6999999999999997, 1.0, 0.5, 0.0, 0.75, 0.5, 0.25, 0.0]",466,440
MCACU,2020-06-19,2020-06-24,"[7, 15]",[],"['2020-06-30', '2020-07-13']",[],"[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",4,1
MCBC,2020-06-08,2020-05-14,"[6, 16, 26, 30]","[12, 21, 28, 38, 45]","['2020-06-16', '2020-06-30', '2020-07-15', '2020-07-21']","['2020-06-02', '2020-06-15', '2020-06-24', '2020-07-09', '2020-07-20']","[2.575, 1.0, 1.0, 0.25, 0.5, 0.0, 0.0, 0.0]","[2.32, 1.0, 0.6, 0.2, 0.6, 0.2, 0.0, 0.0]",431,443
MCBS,2020-06-18,2020-04-23,"[8, 18, 22]","[15, 27, 34, 45, 53, 60]","['2020-06-30', '2020-07-15', '2020-07-21']","['2020-05-14', '2020-06-02', '2020-06-11', '2020-06-26', '2020-07-09', '2020-07-20']","[2.5, 1.0, 1.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[2.466666666666667, 1.0, 0.3333333333333333, 0.5, 0.6666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666]",17,21
MCEF,2019-10-09,2020-03-18,"[10, 18, 24, 34, 44, 54, 70, 78, 93, 100, 118, 126, 147, 167, 177, 190]","[12, 40, 64, 71, 84]","['2019-10-23', '2019-11-04', '2019-11-12', '2019-11-26', '2019-12-11', '2019-12-26', '2020-01-21', '2020-01-31', '2020-02-24', '2020-03-04', '2020-03-30', '2020-04-09', '2020-05-11', '2020-06-09', '2020-06-23', '2020-07-13']","['2020-04-03', '2020-05-14', '2020-06-18', '2020-06-29', '2020-07-17']","[2.2499999999999996, 0.125, 0.75, 0.25, 0.5, 0.1875, 0.0625, 0.0625]","[2.06, 0.8, 0.8, 0.2, 0.4, 0.0, 0.0, 0.0]",77,72
MCEP,2019-10-31,2020-06-22,"[36, 45, 68, 98, 110, 120, 139, 143, 150, 156, 164, 181]","[12, 22]","['2019-12-23', '2020-01-07', '2020-02-10', '2020-03-24', '2020-04-09', '2020-04-24', '2020-05-21', '2020-05-28', '2020-06-08', '2020-06-16', '2020-06-26', '2020-07-22']","['2020-07-09', '2020-07-23']","[2.0833333333333335, 0.0, 0.6666666666666666, 0.3333333333333333, 0.4166666666666667, 0.16666666666666666, 0.16666666666666666, 0.0]","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]",166,150
MCFT,2020-05-19,2020-05-06,"[13, 24, 32]","[6, 27, 36]","['2020-06-08', '2020-06-23', '2020-07-06']","['2020-05-14', '2020-06-15', '2020-06-26']","[1.8333333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[3.2, 1.0, 0.6666666666666666, 0.0, 1.0, 0.6666666666666666, 0.0, 0.0]",110,123
MCHI,2020-04-07,2020-06-29,"[8, 15, 30, 44, 53, 64, 72]","[12, 18]","['2020-04-20', '2020-04-29', '2020-05-20', '2020-06-10', '2020-06-23', '2020-07-09', '2020-07-21']","['2020-07-16', '2020-07-24']","[2.271428571428571, 0.8571428571428571, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.0]","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]",228,232
MCHP,2020-07-13,2020-06-01,[6],"[10, 18, 27, 38]",['2020-07-21'],"['2020-06-15', '2020-06-25', '2020-07-09', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.425, 1.0, 0.75, 0.25, 0.5, 0.5, 0.0, 0.0]",638,643
MCHX,2020-05-11,2020-05-14,"[14, 30, 36, 46, 51]","[4, 21, 30, 34]","['2020-06-01', '2020-06-23', '2020-07-01', '2020-07-16', '2020-07-23']","['2020-05-20', '2020-06-15', '2020-06-26', '2020-07-02']","[2.56, 1.0, 0.8, 0.2, 0.6, 0.2, 0.0, 0.0]","[2.4, 1.0, 0.75, 0.25, 0.5, 0.0, 0.0, 0.25]",372,352
MCMJ,2020-06-10,2020-05-04,"[15, 28]","[15, 22, 27, 32, 39, 44]","['2020-07-01', '2020-07-21']","['2020-05-26', '2020-06-04', '2020-06-11', '2020-06-18', '2020-06-29', '2020-07-07']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.2666666666666666, 0.8333333333333334, 0.5, 0.16666666666666666, 0.5, 0.16666666666666666, 0.3333333333333333, 0.0]",8,14
MCRB,2020-05-26,2020-06-05,"[18, 30, 38]","[6, 26]","['2020-06-19', '2020-07-08', '2020-07-20']","['2020-06-15', '2020-07-14']","[3.066666666666667, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",120,118
MCRI,2020-07-15,2019-06-17,[6],"[6, 18, 24, 34, 42, 48, 54, 75, 80, 87, 91, 96, 105, 118, 147, 154, 162, 190, 202, 213, 222, 230, 251, 261, 268, 275]",['2020-07-23'],"['2019-06-25', '2019-07-12', '2019-07-22', '2019-08-05', '2019-08-15', '2019-08-23', '2019-09-03', '2019-10-02', '2019-10-09', '2019-10-18', '2019-10-24', '2019-10-31', '2019-11-13', '2019-12-03', '2020-01-15', '2020-01-27', '2020-02-06', '2020-03-18', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-29', '2020-07-09', '2020-07-20']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.273076923076923, 0.15384615384615385, 0.6538461538461539, 0.23076923076923078, 0.5769230769230769, 0.15384615384615385, 0.07692307692307693, 0.038461538461538464]",556,574
MDB,2020-04-20,2020-07-16,"[30, 36, 56, 64]",[6],"['2020-06-02', '2020-06-10', '2020-07-09', '2020-07-21']",['2020-07-24'],"[2.6000000000000005, 0.75, 1.0, 0.25, 0.5, 0.25, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",61,55
