ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,signal
USAC,2020/7/9,2020/4/3,[12],"[8, 15, 20, 28, 47, 60, 68, 84]",['2020-07-27'],"['2020-04-16', '2020-04-27', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-30', '2020-07-13', '2020-08-04']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.675, 0.875, 0.375, 0.375, 0.25, 0.125, 0.25, 0.0]",30,33,2020/8/10,22,88,0.014622277,F
CURO,2020/2/14,2020/6/26,"[28, 40, 51, 78, 84, 96, 105, 110, 118]","[11, 15, 20, 24]","['2020-03-26', '2020-04-14', '2020-04-29', '2020-06-08', '2020-06-16', '2020-07-02', '2020-07-16', '2020-07-23', '2020-08-04']","['2020-07-14', '2020-07-20', '2020-07-27', '2020-07-31']","[1.8555555555555552, 0.0, 0.5555555555555556, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.0]","[1.4749999999999999, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.0]",33,40,2020/8/10,122,30,0.014638601,F
FTS,2020/7/6,2019/11/12,"[10, 21]","[10, 35, 39, 57, 73, 82, 89, 98, 105, 109, 118, 126, 132, 145, 156, 164, 175]","['2020-07-20', '2020-08-04']","['2019-11-26', '2020-01-03', '2020-01-09', '2020-02-05', '2020-02-28', '2020-03-12', '2020-03-23', '2020-04-03', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-14', '2020-05-22', '2020-06-11', '2020-06-26', '2020-07-09', '2020-07-24']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.388235294117647, 0.11764705882352941, 0.35294117647058826, 0.29411764705882354, 0.29411764705882354, 0.0, 0.11764705882352941, 0.058823529411764705]",33,35,2020/8/10,25,186,0.01465684,F
BV,2020/5/28,2020/5/7,"[7, 25, 35, 39]","[5, 15, 24, 34, 43, 56]","['2020-06-08', '2020-07-02', '2020-07-17', '2020-07-23']","['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-25', '2020-07-09', '2020-07-28']","[1.85, 1.0, 0.25, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.5666666666666669, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]",38,41,2020/8/10,51,65,0.01468625,F
MHNC,2020/6/3,2020/3/23,"[7, 18, 26, 36]","[7, 15, 38, 60, 75, 91]","['2020-06-12', '2020-06-29', '2020-07-10', '2020-07-24']","['2020-04-01', '2020-04-14', '2020-05-15', '2020-06-17', '2020-07-09', '2020-07-31']","[1.55, 1.0, 0.5, 0.0, 0.25, 0.0, 0.25, 0.0]","[1.95, 0.8333333333333334, 0.5, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]",38,34,2020/8/10,47,97,0.014690178,F
BKR,2020/7/15,2020/5/14,[7],"[21, 28, 39, 45, 53]",['2020-07-24'],"['2020-06-15', '2020-06-24', '2020-07-10', '2020-07-20', '2020-07-30']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8599999999999999, 1.0, 0.6, 0.2, 0.4, 0.0, 0.0, 0.0]",38,36,2020/8/10,18,60,0.014731859,F
NPN,2020/5/11,2020/7/7,"[12, 18, 27, 49, 54, 60]",[14],"['2020-05-28', '2020-06-05', '2020-06-18', '2020-07-21', '2020-07-28', '2020-08-05']",['2020-07-27'],"[1.95, 0.8333333333333334, 0.8333333333333334, 0.16666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",35,39,2020/8/10,63,24,0.014743064,F
ASB,2020/6/16,2020/5/14,"[12, 21, 27]","[21, 30, 38, 45, 54]","['2020-07-02', '2020-07-16', '2020-07-24']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[1.8399999999999999, 1.0, 0.8, 0.4, 0.2, 0.0, 0.0, 0.0]",36,39,2020/8/10,38,60,0.014865014,F
TEVA,2019/1/16,2019/6/17,"[13, 18, 44, 70, 86, 96, 117, 130, 136, 154, 164, 178, 182, 192, 198, 213, 217, 231, 238, 252, 264, 270, 274, 278, 303, 312, 323, 329, 343, 361, 376, 380]","[4, 24, 28, 36, 42, 51, 56, 71, 80, 96, 100, 114, 124, 145, 154, 168, 190, 197, 209, 213, 222, 229, 251, 267, 283]","['2019-02-05', '2019-02-12', '2019-03-21', '2019-04-29', '2019-05-21', '2019-06-05', '2019-07-05', '2019-07-24', '2019-08-01', '2019-08-27', '2019-09-11', '2019-10-01', '2019-10-07', '2019-10-21', '2019-10-29', '2019-11-19', '2019-11-25', '2019-12-16', '2019-12-26', '2020-01-16', '2020-02-04', '2020-02-12', '2020-02-19', '2020-02-25', '2020-03-31', '2020-04-14', '2020-04-29', '2020-05-07', '2020-05-28', '2020-06-23', '2020-07-15', '2020-07-21']","['2019-06-21', '2019-07-22', '2019-07-26', '2019-08-07', '2019-08-15', '2019-08-28', '2019-09-05', '2019-09-26', '2019-10-09', '2019-10-31', '2019-11-06', '2019-11-26', '2019-12-11', '2020-01-13', '2020-01-27', '2020-02-14', '2020-03-18', '2020-03-27', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-13', '2020-06-15', '2020-07-08', '2020-07-30']","[1.353125, 0.125, 0.375, 0.125, 0.28125, 0.1875, 0.15625, 0.03125]","[1.252, 0.2, 0.4, 0.16, 0.2, 0.2, 0.16, 0.0]",34,34,2020/8/10,394,290,0.014874756,F
NPTN,2020/7/6,2020/6/24,"[5, 11, 15, 21]","[9, 15, 21]","['2020-07-13', '2020-07-21', '2020-07-27', '2020-08-04']","['2020-07-08', '2020-07-16', '2020-07-24']","[1.775, 1.0, 0.5, 0.5, 0.25, 0.0, 0.0, 0.25]","[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",39,35,2020/8/10,25,32,0.014895528,F
PARR,2019/10/7,2020/7/20,"[6, 16, 21, 28, 35, 45, 54, 90, 114, 118, 130, 143, 154, 161, 168, 174, 185, 194, 198]",[12],"['2019-10-15', '2019-10-29', '2019-11-05', '2019-11-14', '2019-11-25', '2019-12-10', '2019-12-23', '2020-02-14', '2020-03-20', '2020-03-26', '2020-04-14', '2020-05-01', '2020-05-18', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-21']",['2020-08-05'],"[1.4894736842105263, 0.10526315789473684, 0.47368421052631576, 0.2631578947368421, 0.3157894736842105, 0.10526315789473684, 0.05263157894736842, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",35,37,2020/8/10,212,15,0.014976163,F
MTDR,2020/5/12,2020/2/28,"[9, 18, 24, 35, 48]","[13, 21, 35, 54, 63, 72, 84, 92, 101, 107]","['2020-05-26', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-21']","['2020-03-18', '2020-03-30', '2020-04-20', '2020-05-15', '2020-05-29', '2020-06-11', '2020-06-29', '2020-07-10', '2020-07-23', '2020-07-31']","[2.2199999999999998, 1.0, 0.8, 0.2, 0.2, 0.4, 0.4, 0.0]","[1.77, 0.1, 0.5, 0.1, 0.4, 0.1, 0.2, 0.1]",36,37,2020/8/10,62,113,0.014991833,F
OEC,2020/6/16,2020/5/14,"[12, 20]","[21, 30, 38, 45, 54]","['2020-07-02', '2020-07-15']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.8399999999999999, 1.0, 0.8, 0.4, 0.2, 0.0, 0.0, 0.0]",35,33,2020/8/10,38,60,0.015015291,F
FEAC,2020/6/18,2020/7/13,"[12, 20]",[15],"['2020-07-07', '2020-07-17']",['2020-08-03'],"[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",7,6,2020/8/10,36,20,0.015045731,F
SCS,2020/5/27,2020/7/1,"[9, 14, 25, 36, 40]","[6, 12, 21]","['2020-06-09', '2020-06-16', '2020-07-01', '2020-07-17', '2020-07-23']","['2020-07-10', '2020-07-20', '2020-07-31']","[1.6199999999999999, 1.0, 0.4, 0.4, 0.2, 0.2, 0.2, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",33,37,2020/8/10,52,27,0.015046719,F
GFI,2020/4/14,2020/7/23,"[7, 14, 18, 24, 34, 41, 49, 72]",[7],"['2020-04-23', '2020-05-04', '2020-05-08', '2020-05-18', '2020-06-02', '2020-06-11', '2020-06-23', '2020-07-27']",['2020-08-03'],"[1.7625, 0.875, 0.375, 0.0, 0.375, 0.25, 0.25, 0.125]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",41,35,2020/8/10,82,12,0.015072619,F
SU,2020/2/20,2020/4/20,"[30, 49, 57, 64, 75, 94, 101, 105, 116]","[12, 18, 24, 28, 39, 48, 63, 73]","['2020-04-02', '2020-04-30', '2020-05-12', '2020-05-21', '2020-06-08', '2020-07-06', '2020-07-15', '2020-07-21', '2020-08-05']","['2020-05-06', '2020-05-14', '2020-05-22', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-20', '2020-08-03']","[1.2444444444444445, 0.0, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.0, 0.0]","[1.9999999999999998, 0.75, 0.75, 0.0, 0.25, 0.25, 0.375, 0.0]",31,31,2020/8/10,119,78,0.015144875,F
CWEN-A,2019/11/7,2020/5/14,"[6, 14, 18, 23, 30, 36, 41, 48, 70, 83, 91, 95, 105, 118, 126, 131, 144, 155, 164, 177]","[21, 30, 39, 45, 50]","['2019-11-15', '2019-11-27', '2019-12-04', '2019-12-11', '2019-12-20', '2019-12-31', '2020-01-08', '2020-01-17', '2020-02-20', '2020-03-10', '2020-03-20', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-11', '2020-05-18', '2020-06-05', '2020-06-22', '2020-07-06', '2020-07-23']","['2020-06-15', '2020-06-26', '2020-07-10', '2020-07-20', '2020-07-27']","[1.435, 0.2, 0.45, 0.25, 0.25, 0.1, 0.15, 0.0]","[1.98, 1.0, 0.8, 0.6, 0.2, 0.0, 0.0, 0.0]",42,37,2020/8/10,189,60,0.015148046,F
CNXM,2020/6/16,2020/3/19,[24],"[7, 27, 39, 49, 60, 75, 79, 84]",['2020-07-21'],"['2020-03-30', '2020-04-28', '2020-05-14', '2020-05-29', '2020-06-15', '2020-07-07', '2020-07-13', '2020-07-20']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.025, 0.5, 0.625, 0.25, 0.375, 0.0, 0.25, 0.0]",34,38,2020/8/10,38,99,0.015148707,F
SA,2020/6/2,2020/5/1,"[6, 28, 34, 39, 45]","[6, 17, 24, 30, 39, 50, 57, 63]","['2020-06-10', '2020-07-13', '2020-07-21', '2020-07-28', '2020-08-05']","['2020-05-11', '2020-05-27', '2020-06-05', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-23', '2020-07-31']","[1.56, 1.0, 0.6, 0.2, 0.2, 0.0, 0.0, 0.2]","[1.6625, 0.875, 0.75, 0.25, 0.125, 0.125, 0.125, 0.0]",38,42,2020/8/10,48,69,0.01523431,F
LEAF,2020/7/2,2020/4/1,"[7, 14, 20]","[16, 35, 42, 51, 55, 71, 75]","['2020-07-14', '2020-07-23', '2020-07-31']","['2020-04-24', '2020-05-21', '2020-06-02', '2020-06-15', '2020-06-19', '2020-07-14', '2020-07-20']","[1.7666666666666666, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.6428571428571428, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285]",36,34,2020/8/10,26,90,0.01526792,F
CXW,2020/7/15,2020/7/9,[14],"[7, 12]",['2020-08-04'],"['2020-07-20', '2020-07-27']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",35,35,2020/8/10,18,22,0.015297966,F
GTX,2020/5/28,2020/7/10,"[6, 18, 24, 35, 39]",[14],"['2020-06-05', '2020-06-23', '2020-07-01', '2020-07-17', '2020-07-23']",['2020-07-30'],"[1.9599999999999997, 1.0, 0.8, 0.2, 0.2, 0.2, 0.2, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",37,35,2020/8/10,51,21,0.015346712,F
FF,2020/6/16,2020/6/25,"[9, 24, 28]",[9],"['2020-06-29', '2020-07-21', '2020-07-27']",['2020-07-09'],"[2.1, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36,34,2020/8/10,38,31,0.015432237,F
TME,2020/4/30,2020/4/16,"[13, 23, 35, 48, 56, 61]","[15, 25, 35, 40, 51, 63, 69, 73]","['2020-05-19', '2020-06-03', '2020-06-19', '2020-07-09', '2020-07-21', '2020-07-28']","['2020-05-07', '2020-05-21', '2020-06-05', '2020-06-12', '2020-06-29', '2020-07-16', '2020-07-24', '2020-07-30']","[1.5, 0.8333333333333334, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666]","[1.6125, 0.625, 0.5, 0.5, 0.25, 0.125, 0.0, 0.0]",40,41,2020/8/10,70,80,0.015433193,F
WRE,2020/1/29,2020/7/9,"[12, 24, 35, 41, 50, 63, 70, 82, 90, 96, 108, 116, 121, 126]","[7, 12]","['2020-02-14', '2020-03-04', '2020-03-19', '2020-03-27', '2020-04-09', '2020-04-29', '2020-05-08', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-02', '2020-07-15', '2020-07-22', '2020-07-29']","['2020-07-20', '2020-07-27']","[1.7428571428571429, 0.21428571428571427, 0.5, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",39,32,2020/8/10,134,22,0.015448477,F
IPG,2020/6/16,2020/6/26,"[13, 21, 30]","[8, 15, 21]","['2020-07-06', '2020-07-16', '2020-07-29']","['2020-07-09', '2020-07-20', '2020-07-28']","[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",38,38,2020/8/10,38,30,0.015461638,F
GIL,2020/7/6,2020/5/21,"[10, 17, 21]","[14, 33, 48]","['2020-07-20', '2020-07-29', '2020-08-04']","['2020-06-11', '2020-07-09', '2020-07-30']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.1, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",39,38,2020/8/10,25,55,0.015497018,F
RYN,2020/3/19,2020/5/14,"[8, 15, 28, 36, 48, 55, 74, 91]","[10, 21, 29, 36, 56]","['2020-03-31', '2020-04-09', '2020-04-29', '2020-05-11', '2020-05-28', '2020-06-08', '2020-07-06', '2020-07-29']","['2020-05-29', '2020-06-15', '2020-06-25', '2020-07-07', '2020-08-04']","[1.6624999999999999, 0.75, 0.375, 0.25, 0.25, 0.25, 0.25, 0.125]","[1.84, 0.8, 0.4, 0.2, 0.4, 0.2, 0.2, 0.0]",35,37,2020/8/10,99,60,0.015500507,F
GTN,2020/6/16,2020/7/9,"[5, 12, 21, 27]","[7, 12, 16]","['2020-06-23', '2020-07-02', '2020-07-16', '2020-07-24']","['2020-07-20', '2020-07-27', '2020-07-31']","[2.15, 1.0, 0.75, 0.25, 0.25, 0.0, 0.25, 0.25]","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",36,36,2020/8/10,38,22,0.015503388,F
NI,2020/6/16,2019/7/16,"[27, 35]","[5, 16, 28, 39, 66, 75, 84, 90, 97, 106, 134, 157, 168, 173, 182, 193, 211, 216, 231, 239, 248, 257, 265]","['2020-07-24', '2020-08-05']","['2019-07-23', '2019-08-07', '2019-08-23', '2019-09-10', '2019-10-17', '2019-10-30', '2019-11-12', '2019-11-20', '2019-12-02', '2019-12-13', '2020-01-27', '2020-02-28', '2020-03-16', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-15', '2020-05-22', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-22', '2020-08-03']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.1956521739130435, 0.08695652173913043, 0.34782608695652173, 0.17391304347826086, 0.21739130434782608, 0.17391304347826086, 0.13043478260869565, 0.043478260869565216]",41,37,2020/8/10,38,270,0.015511333,F
WRI,2020/6/16,2019/11/13,"[12, 25, 30]","[7, 21, 38, 61, 72, 88, 96, 108, 119, 125, 144, 153, 166, 170, 175]","['2020-07-02', '2020-07-22', '2020-07-29']","['2019-11-22', '2019-12-13', '2020-01-09', '2020-02-12', '2020-02-28', '2020-03-23', '2020-04-02', '2020-04-21', '2020-05-06', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-14', '2020-07-20', '2020-07-27']","[1.7999999999999998, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0]","[1.5, 0.0, 0.4, 0.2, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.0]",35,37,2020/8/10,38,185,0.01551574,F
SJI,2020/7/15,2019/7/16,[7],"[17, 21, 28, 38, 47, 55, 84, 91, 100, 114, 122, 138, 144, 157, 168, 173, 180, 190, 204, 210, 220, 224, 231, 239, 248, 255, 265]",['2020-07-24'],"['2019-08-08', '2019-08-14', '2019-08-23', '2019-09-09', '2019-09-20', '2019-10-02', '2019-11-12', '2019-11-21', '2019-12-05', '2019-12-26', '2020-01-08', '2020-01-31', '2020-02-10', '2020-02-28', '2020-03-16', '2020-03-23', '2020-04-01', '2020-04-16', '2020-05-06', '2020-05-14', '2020-05-29', '2020-06-04', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-20', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.5518518518518518, 0.07407407407407407, 0.4074074074074074, 0.2962962962962963, 0.2962962962962963, 0.14814814814814814, 0.18518518518518517, 0.037037037037037035]",43,39,2020/8/10,18,270,0.015551212,F
BRT,2020/7/6,2020/5/6,"[7, 14]","[5, 25, 36, 44, 56, 60]","['2020-07-15', '2020-07-24']","['2020-05-13', '2020-06-11', '2020-06-26', '2020-07-09', '2020-07-27', '2020-07-31']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6833333333333331, 0.6666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",31,41,2020/8/10,25,66,0.015566315,F
MITT,2020/6/16,2020/6/25,"[11, 21]","[10, 28]","['2020-07-01', '2020-07-16']","['2020-07-10', '2020-08-05']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",32,31,2020/8/10,38,31,0.015579165,F
GES,2020/7/2,2020/5/6,[15],"[6, 17, 25, 35, 45, 51, 56, 60]",['2020-07-24'],"['2020-05-14', '2020-06-01', '2020-06-11', '2020-06-25', '2020-07-10', '2020-07-20', '2020-07-27', '2020-07-31']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.7875, 0.875, 0.5, 0.5, 0.25, 0.125, 0.125, 0.0]",40,39,2020/8/10,26,66,0.015605446,F
EVRI,2020/7/13,2020/5/6,[7],"[6, 27, 36, 44, 51, 56, 60]",['2020-07-22'],"['2020-05-14', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-27', '2020-07-31']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7142857142857144, 0.7142857142857143, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0]",37,32,2020/8/10,20,66,0.015641241,F
PDI,2020/6/16,2020/3/12,"[12, 21]","[5, 14, 27, 35, 44, 63, 75, 85]","['2020-07-02', '2020-07-16']","['2020-03-19', '2020-04-01', '2020-04-21', '2020-05-01', '2020-05-14', '2020-06-11', '2020-06-29', '2020-07-14']","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]","[1.7374999999999998, 0.625, 0.375, 0.5, 0.375, 0.0, 0.0, 0.125]",30,37,2020/8/10,38,104,0.015682575,F
HCXY,2020/4/8,2020/5/22,"[14, 21, 28, 35, 51, 65, 78, 82]","[15, 22, 35]","['2020-04-29', '2020-05-08', '2020-05-19', '2020-05-29', '2020-06-22', '2020-07-13', '2020-07-30', '2020-08-05']","['2020-06-15', '2020-06-24', '2020-07-14']","[1.775, 0.75, 0.375, 0.25, 0.5, 0.0, 0.0, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",41,42,2020/8/10,85,54,0.015697437,F
XHR,2020/5/28,2020/4/20,"[7, 13, 24, 33]","[18, 37, 48, 56]","['2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15']","['2020-05-14', '2020-06-11', '2020-06-26', '2020-07-09']","[1.75, 1.0, 0.5, 0.0, 0.25, 0.25, 0.25, 0.25]","[1.5999999999999999, 0.5, 0.5, 0.0, 0.25, 0.5, 0.25, 0.0]",35,31,2020/8/10,51,78,0.015759545,F
DLPH,2020/4/17,2020/5/22,"[9, 21, 35, 41, 46, 54, 70]","[15, 23, 32, 48]","['2020-04-30', '2020-05-18', '2020-06-08', '2020-06-16', '2020-06-23', '2020-07-06', '2020-07-28']","['2020-06-15', '2020-06-25', '2020-07-09', '2020-07-31']","[1.7428571428571429, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.0, 0.0, 0.0]","[1.375, 1.0, 0.5, 0.25, 0.0, 0.5, 0.25, 0.0]",36,33,2020/8/10,79,54,0.015775536,F
EQT,2019/9/16,2020/4/23,"[21, 39, 74, 108, 120, 125, 133, 150, 160, 174, 183, 203, 216]","[14, 26, 45, 56, 60]","['2019-10-15', '2019-11-08', '2019-12-31', '2020-02-20', '2020-03-09', '2020-03-16', '2020-03-26', '2020-04-21', '2020-05-05', '2020-05-26', '2020-06-08', '2020-07-07', '2020-07-24']","['2020-05-13', '2020-06-01', '2020-06-26', '2020-07-14', '2020-07-20']","[1.7153846153846155, 0.0, 0.6153846153846154, 0.3076923076923077, 0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.0]","[1.98, 0.8, 0.4, 0.4, 0.4, 0.2, 0.2, 0.0]",32,34,2020/8/10,227,75,0.015808818,F
KNL,2020/6/8,2020/7/9,"[6, 15, 28, 33]",[15],"['2020-06-16', '2020-06-29', '2020-07-17', '2020-07-24']",['2020-07-30'],"[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",34,35,2020/8/10,44,22,0.01584295,F
CNP,2020/5/7,2020/5/21,"[7, 21, 27, 40, 53]","[5, 16, 21, 25, 33, 38, 49]","['2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23']","['2020-05-29', '2020-06-15', '2020-06-22', '2020-06-26', '2020-07-09', '2020-07-16', '2020-07-31']","[1.6800000000000002, 1.0, 0.4, 0.2, 0.4, 0.2, 0.0, 0.0]","[1.4, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285]",32,38,2020/8/10,65,55,0.015843222,F
DVN,2020/5/12,2020/4/15,"[4, 18, 24, 35, 48]","[13, 21, 32, 42, 52, 60, 66, 75]","['2020-05-18', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-21']","['2020-05-04', '2020-05-14', '2020-06-01', '2020-06-15', '2020-06-29', '2020-07-10', '2020-07-20', '2020-07-31']","[1.98, 1.0, 0.6, 0.2, 0.2, 0.4, 0.4, 0.0]","[1.7750000000000001, 0.625, 0.625, 0.25, 0.25, 0.125, 0.125, 0.125]",38,37,2020/8/10,62,81,0.015873435,F
EB,2020/5/11,2020/7/14,"[20, 30, 36, 45]",[12],"['2020-06-09', '2020-06-23', '2020-07-01', '2020-07-15']",['2020-07-30'],"[1.8749999999999998, 1.0, 0.75, 0.75, 0.0, 0.0, 0.25, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",33,41,2020/8/10,63,19,0.01588777,F
HESM,2019/11/27,2020/6/4,"[20, 33, 42, 65, 81, 89, 93, 105, 124, 132, 140, 157]","[24, 36]","['2019-12-27', '2020-01-16', '2020-01-30', '2020-03-04', '2020-03-26', '2020-04-07', '2020-04-14', '2020-04-30', '2020-05-28', '2020-06-09', '2020-06-19', '2020-07-15']","['2020-07-09', '2020-07-27']","[1.5083333333333333, 0.25, 0.5, 0.3333333333333333, 0.25, 0.0, 0.08333333333333333, 0.08333333333333333]","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]",33,32,2020/8/10,175,46,0.015916654,F
HST,2019/11/6,2020/7/9,"[9, 15, 21, 35, 49, 61, 66, 72, 96, 106, 119, 133, 138, 146, 152, 163, 172, 182]","[12, 18]","['2019-11-19', '2019-11-27', '2019-12-06', '2019-12-27', '2020-01-17', '2020-02-05', '2020-02-12', '2020-02-21', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-19', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-29']","['2020-07-27', '2020-08-04']","[1.4055555555555557, 0.16666666666666666, 0.3888888888888889, 0.1111111111111111, 0.3333333333333333, 0.16666666666666666, 0.1111111111111111, 0.0]","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]",39,38,2020/8/10,190,22,0.015996817,F
OFG,2020/6/23,2020/6/15,"[7, 15, 21]","[7, 17, 24, 33]","['2020-07-02', '2020-07-15', '2020-07-23']","['2020-06-24', '2020-07-09', '2020-07-20', '2020-07-31']","[2.5666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.625, 1.0, 0.5, 0.0, 0.25, 0.25, 0.25, 0.0]",43,36,2020/8/10,33,39,0.016015384,F
